Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2023-05-28 13:46:09.232,11187.0,221.0,5,100.0,0,0,car,0 days 00:00:52.025000,0 days 01:45:08.255000,2258.021666666667
2023-05-28 13:46:09.472,10661.0,225.0,6,94.0,0,0,car,0 days 00:00:52.265000,0 days 01:45:08.495000,2273.021666666667
2023-05-28 13:46:09.632,10101.0,216.0,6,94.0,1,0,car,0 days 00:00:52.425000,0 days 01:45:08.655000,2282.621666666667
2023-05-28 13:46:09.952,10381.0,176.0,5,0.0,1,0,car,0 days 00:00:52.745000,0 days 01:45:08.975000,2298.2661111111115
2023-05-28 13:46:10.272,9792.0,162.0,4,8.0,1,0,car,0 days 00:00:53.065000,0 days 01:45:09.295000,2312.6661111111116
2023-05-28 13:46:10.712,9701.0,153.0,4,45.0,0,0,car,0 days 00:00:53.505000,0 days 01:45:09.735000,2331.366111111112
2023-05-28 13:46:10.912,9876.0,153.0,4,61.0,0,0,car,0 days 00:00:53.705000,0 days 01:45:09.935000,2339.866111111112
2023-05-28 13:46:11.272,10462.0,162.0,4,83.0,0,0,car,0 days 00:00:54.065000,0 days 01:45:10.295000,2356.0661111111117
2023-05-28 13:46:11.432,10821.0,164.0,4,89.0,0,0,car,0 days 00:00:54.225000,0 days 01:45:10.455000,2363.355000000001
2023-05-28 13:46:11.672,11194.0,176.0,4,100.0,0,0,car,0 days 00:00:54.465000,0 days 01:45:10.695000,2375.0883333333345
2023-05-28 13:46:11.912,10906.0,183.0,4,100.0,0,0,car,0 days 00:00:54.705000,0 days 01:45:10.935000,2387.2883333333343
2023-05-28 13:46:12.072,10619.0,189.0,4,100.0,0,0,car,0 days 00:00:54.865000,0 days 01:45:11.095000,2395.6883333333344
2023-05-28 13:46:12.312,10868.0,196.0,5,100.0,0,0,car,0 days 00:00:55.105000,0 days 01:45:11.335000,2408.755000000001
2023-05-28 13:46:12.712,11453.0,208.0,5,97.0,0,0,car,0 days 00:00:55.505000,0 days 01:45:11.735000,2431.8661111111123
2023-05-28 13:46:12.952,10705.0,212.0,5,75.0,0,0,car,0 days 00:00:55.745000,0 days 01:45:11.975000,2445.9994444444455
2023-05-28 13:46:13.112,10155.0,214.0,5,78.0,0,0,car,0 days 00:00:55.905000,0 days 01:45:12.135000,2455.510555555557
2023-05-28 13:46:13.312,10155.0,214.0,6,78.0,0,0,car,0 days 00:00:56.105000,0 days 01:45:12.335000,2467.3994444444456
2023-05-28 13:46:13.552,10201.0,216.0,6,72.0,0,0,car,0 days 00:00:56.345000,0 days 01:45:12.575000,2481.7994444444457
2023-05-28 13:46:13.792,10237.0,215.0,6,72.0,0,0,car,0 days 00:00:56.585000,0 days 01:45:12.815000,2496.132777777779
2023-05-28 13:46:14.072,10373.0,218.0,6,87.0,0,0,car,0 days 00:00:56.865000,0 days 01:45:13.095000,2513.088333333335
2023-05-28 13:46:14.232,10933.0,220.0,6,87.0,0,0,car,0 days 00:00:57.025000,0 days 01:45:13.255000,2522.8661111111123
2023-05-28 13:46:14.473,10430.0,220.0,6,98.0,0,0,car,0 days 00:00:57.266000,0 days 01:45:13.496000,2537.59388888889
2023-05-28 13:46:14.793,10875.0,229.0,6,92.0,0,0,car,0 days 00:00:57.586000,0 days 01:45:13.816000,2557.949444444446
2023-05-28 13:46:15.193,9841.0,222.0,6,10.0,1,0,car,0 days 00:00:57.986000,0 days 01:45:14.216000,2582.616111111112
2023-05-28 13:46:15.632,8999.0,180.0,6,0.0,1,0,car,0 days 00:00:58.425000,0 days 01:45:14.655000,2604.5661111111117
2023-05-28 13:46:15.912,9493.0,158.0,6,0.0,1,0,car,0 days 00:00:58.705000,0 days 01:45:14.935000,2616.8550000000005
2023-05-28 13:46:16.232,10070.0,144.0,4,0.0,1,0,car,0 days 00:00:59.025000,0 days 01:45:15.255000,2629.6550000000007
2023-05-28 13:46:16.392,9381.0,136.0,3,0.0,1,0,car,0 days 00:00:59.185000,0 days 01:45:15.415000,2635.699444444446
2023-05-28 13:46:16.552,9150.0,132.0,3,1.0,1,0,car,0 days 00:00:59.345000,0 days 01:45:15.575000,2641.5661111111117
2023-05-28 13:46:16.872,8802.0,125.0,3,7.0,1,0,car,0 days 00:00:59.665000,0 days 01:45:15.895000,2652.677222222223
2023-05-28 13:46:17.152,8460.0,118.0,3,20.0,1,0,car,0 days 00:00:59.945000,0 days 01:45:16.175000,2661.855000000001
2023-05-28 13:46:17.432,8603.0,116.0,3,23.0,1,0,car,0 days 00:01:00.225000,0 days 01:45:16.455000,2670.8772222222233
2023-05-28 13:46:17.672,8479.0,110.0,3,34.0,0,0,car,0 days 00:01:00.465000,0 days 01:45:16.695000,2678.2105555555568
2023-05-28 13:46:18.072,9172.0,118.0,3,61.0,0,0,car,0 days 00:01:00.865000,0 days 01:45:17.095000,2691.3216666666676
2023-05-28 13:46:18.232,9417.0,121.0,3,64.0,0,0,car,0 days 00:01:01.025000,0 days 01:45:17.255000,2696.699444444446
2023-05-28 13:46:18.432,9974.0,127.0,3,83.0,0,0,car,0 days 00:01:01.225000,0 days 01:45:17.455000,2703.755000000001
2023-05-28 13:46:18.672,10962.0,142.0,3,100.0,0,0,car,0 days 00:01:01.465000,0 days 01:45:17.695000,2713.2216666666677
2023-05-28 13:46:18.912,10542.0,152.0,3,100.0,0,0,car,0 days 00:01:01.705000,0 days 01:45:17.935000,2723.355000000001
2023-05-28 13:46:19.152,10528.0,161.0,4,100.0,0,0,car,0 days 00:01:01.945000,0 days 01:45:18.175000,2734.0883333333345
2023-05-28 13:46:19.472,11146.0,177.0,4,100.0,0,0,car,0 days 00:01:02.265000,0 days 01:45:18.495000,2749.8216666666676
2023-05-28 13:46:19.792,10461.0,187.0,4,97.0,0,0,car,0 days 00:01:02.585000,0 days 01:45:18.815000,2766.44388888889
2023-05-28 13:46:19.992,10155.0,193.0,5,92.0,0,0,car,0 days 00:01:02.785000,0 days 01:45:19.015000,2777.166111111112
2023-05-28 13:46:20.192,9576.0,189.0,5,18.0,1,0,car,0 days 00:01:02.985000,0 days 01:45:19.215000,2787.666111111112
2023-05-28 13:46:20.392,8802.0,174.0,5,1.0,1,0,car,0 days 00:01:03.185000,0 days 01:45:19.415000,2797.332777777779
2023-05-28 13:46:20.632,8580.0,167.0,5,0.0,1,0,car,0 days 00:01:03.425000,0 days 01:45:19.655000,2808.466111111112
2023-05-28 13:46:20.873,8198.0,137.0,5,0.0,1,0,car,0 days 00:01:03.666000,0 days 01:45:19.896000,2817.637500000001
2023-05-28 13:46:21.193,9045.0,117.0,3,0.0,1,0,car,0 days 00:01:03.986000,0 days 01:45:20.216000,2828.0375000000013
2023-05-28 13:46:21.433,8238.0,104.0,2,0.0,1,0,car,0 days 00:01:04.226000,0 days 01:45:20.456000,2834.9708333333347
2023-05-28 13:46:21.633,7284.0,95.0,2,0.0,1,0,car,0 days 00:01:04.426000,0 days 01:45:20.656000,2840.2486111111125
2023-05-28 13:46:21.833,6621.0,87.0,2,0.0,1,0,car,0 days 00:01:04.626000,0 days 01:45:20.856000,2845.081944444446
2023-05-28 13:46:21.992,6563.0,82.0,2,0.0,1,0,car,0 days 00:01:04.785000,0 days 01:45:21.015000,2848.7036111111124
2023-05-28 13:46:22.352,5820.0,71.0,2,0.0,1,0,car,0 days 00:01:05.145000,0 days 01:45:21.375000,2855.8036111111123
2023-05-28 13:46:22.592,5174.0,67.0,2,0.0,1,0,car,0 days 00:01:05.385000,0 days 01:45:21.615000,2860.270277777779
2023-05-28 13:46:23.072,5298.0,61.0,2,10.0,0,0,car,0 days 00:01:05.865000,0 days 01:45:22.095000,2868.403611111112
2023-05-28 13:46:23.512,6018.0,61.0,2,16.0,0,0,car,0 days 00:01:06.305000,0 days 01:45:22.535000,2875.859166666668
2023-05-28 13:46:23.712,6137.0,64.0,2,28.0,0,0,car,0 days 00:01:06.505000,0 days 01:45:22.735000,2879.414722222223
2023-05-28 13:46:24.072,7049.0,71.0,2,48.0,0,0,car,0 days 00:01:06.865000,0 days 01:45:23.095000,2886.514722222223
2023-05-28 13:46:24.312,7732.0,77.0,2,52.0,0,0,car,0 days 00:01:07.105000,0 days 01:45:23.335000,2891.6480555555568
2023-05-28 13:46:24.472,7979.0,85.0,2,57.0,0,0,car,0 days 00:01:07.265000,0 days 01:45:23.495000,2895.4258333333346
2023-05-28 13:46:24.632,8724.0,89.0,2,68.0,0,0,car,0 days 00:01:07.425000,0 days 01:45:23.655000,2899.38138888889
2023-05-28 13:46:24.912,9844.0,104.0,2,81.0,0,0,car,0 days 00:01:07.705000,0 days 01:45:23.935000,2907.470277777779
2023-05-28 13:46:25.072,10034.0,109.0,2,85.0,0,0,car,0 days 00:01:07.865000,0 days 01:45:24.095000,2912.3147222222233
2023-05-28 13:46:25.272,9079.0,111.0,2,0.0,1,0,car,0 days 00:01:08.065000,0 days 01:45:24.295000,2918.4813888888903
2023-05-28 13:46:25.512,8276.0,103.0,2,0.0,1,0,car,0 days 00:01:08.305000,0 days 01:45:24.535000,2925.348055555557
2023-05-28 13:46:25.672,7685.0,97.0,2,0.0,1,0,car,0 days 00:01:08.465000,0 days 01:45:24.695000,2929.659166666668
2023-05-28 13:46:25.952,7402.0,89.0,2,0.0,0,0,car,0 days 00:01:08.745000,0 days 01:45:24.975000,2936.5813888888906
2023-05-28 13:46:26.392,6796.0,83.0,2,1.0,0,0,car,0 days 00:01:09.185000,0 days 01:45:25.415000,2946.7258333333352
2023-05-28 13:46:26.712,7183.0,79.0,2,11.0,0,0,car,0 days 00:01:09.505000,0 days 01:45:25.735000,2953.748055555557
2023-05-28 13:46:26.872,6989.0,78.0,2,23.0,0,0,car,0 days 00:01:09.665000,0 days 01:45:25.895000,2957.214722222224
2023-05-28 13:46:27.192,8469.0,83.0,2,49.0,0,0,car,0 days 00:01:09.985000,0 days 01:45:26.215000,2964.5925000000016
2023-05-28 13:46:27.433,9077.0,90.0,2,64.0,0,0,car,0 days 00:01:10.226000,0 days 01:45:26.456000,2970.6175000000017
2023-05-28 13:46:27.793,9747.0,109.0,2,81.0,0,0,car,0 days 00:01:10.586000,0 days 01:45:26.816000,2981.5175000000017
2023-05-28 13:46:27.993,10727.0,120.0,2,87.0,0,0,car,0 days 00:01:10.786000,0 days 01:45:27.016000,2988.1841666666687
2023-05-28 13:46:28.153,11116.0,129.0,2,89.0,0,0,car,0 days 00:01:10.946000,0 days 01:45:27.176000,2993.917500000002
2023-05-28 13:46:28.393,10813.0,141.0,2,100.0,0,0,car,0 days 00:01:11.186000,0 days 01:45:27.416000,3003.3175000000024
2023-05-28 13:46:28.792,11539.0,150.0,3,100.0,0,0,car,0 days 00:01:11.585000,0 days 01:45:27.815000,3019.942500000002
2023-05-28 13:46:29.112,10897.0,172.0,4,100.0,0,0,car,0 days 00:01:11.905000,0 days 01:45:28.135000,3035.231388888891
2023-05-28 13:46:29.472,11670.0,188.0,4,100.0,0,0,car,0 days 00:01:12.265000,0 days 01:45:28.495000,3054.0313888888913
2023-05-28 13:46:29.672,10691.0,195.0,5,100.0,0,0,car,0 days 00:01:12.465000,0 days 01:45:28.695000,3064.864722222225
2023-05-28 13:46:29.912,11105.0,201.0,5,100.0,0,0,car,0 days 00:01:12.705000,0 days 01:45:28.935000,3078.2647222222245
2023-05-28 13:46:30.152,11449.0,208.0,5,100.0,0,0,car,0 days 00:01:12.945000,0 days 01:45:29.175000,3092.131388888891
2023-05-28 13:46:30.432,10531.0,213.0,5,100.0,0,0,car,0 days 00:01:13.225000,0 days 01:45:29.455000,3108.6980555555574
2023-05-28 13:46:30.712,10698.0,224.0,6,100.0,0,0,car,0 days 00:01:13.505000,0 days 01:45:29.735000,3126.12027777778
2023-05-28 13:46:30.912,10916.0,228.0,6,100.0,0,0,car,0 days 00:01:13.705000,0 days 01:45:29.935000,3138.786944444447
2023-05-28 13:46:31.152,11174.0,235.0,6,100.0,0,0,car,0 days 00:01:13.945000,0 days 01:45:30.175000,3154.4536111111133
2023-05-28 13:46:31.512,11520.0,242.0,6,100.0,0,0,car,0 days 00:01:14.305000,0 days 01:45:30.535000,3178.653611111114
2023-05-28 13:46:31.952,10404.0,251.0,7,100.0,0,0,car,0 days 00:01:14.745000,0 days 01:45:30.975000,3209.3313888888915
2023-05-28 13:46:32.352,10659.0,257.0,7,100.0,0,0,car,0 days 00:01:15.145000,0 days 01:45:31.375000,3237.8869444444463
2023-05-28 13:46:32.592,10821.0,260.0,7,100.0,0,0,car,0 days 00:01:15.385000,0 days 01:45:31.615000,3255.22027777778
2023-05-28 13:46:32.832,10952.0,263.0,7,100.0,0,0,car,0 days 00:01:15.625000,0 days 01:45:31.855000,3272.753611111113
2023-05-28 13:48:37.032,7130.0,140.0,2,0.0,1,0,car,0 days 0 days 00:00:00.240000,0 days 1:44:32.240000,3278.7647777777784
2023-05-28 13:47:14.392,7130.0,140.0,2,0.0,1,0,car,0 days 0 days 00:00:00.240000,0 days 1:44:32.240000,3274.763555555557
2023-05-28 13:49:18.352,7130.0,140.0,2,0.0,1,0,car,0 days 0 days 00:00:00.240000,0 days 1:44:32.240000,3280.765388888889
2023-05-28 13:49:59.672,7130.0,140.0,2,0.0,1,0,car,0 days 0 days 00:00:00.240000,0 days 1:44:32.240000,3282.7659999999996
2023-05-28 13:47:55.712,7130.0,140.0,2,0.0,1,0,car,0 days 0 days 00:00:00.240000,0 days 1:44:32.240000,3276.7641666666677
2023-05-28 13:46:33.072,7130.0,140.0,2,0.0,1,0,car,0 days 0 days 00:00:00.240000,0 days 1:44:32.240000,3272.7629444444465
2023-05-28 13:47:55.872,11482.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:00.400000,0 days 1:44:32.400000,3276.7758555555565
2023-05-28 13:47:14.552,11482.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:00.400000,0 days 1:44:32.400000,3274.775244444446
2023-05-28 13:46:33.232,11482.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:00.400000,0 days 1:44:32.400000,3272.7746333333353
2023-05-28 13:49:59.832,11482.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:00.400000,0 days 1:44:32.400000,3282.7776888888884
2023-05-28 13:49:18.512,11482.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:00.400000,0 days 1:44:32.400000,3280.777077777778
2023-05-28 13:48:37.192,11482.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:00.400000,0 days 1:44:32.400000,3278.776466666667
2023-05-28 13:49:59.992,10769.0,263.0,7,100.0,0,0,car,0 days 0 days 00:00:00.560000,0 days 1:44:32.560000,3282.789377777777
2023-05-28 13:47:14.712,10769.0,263.0,7,100.0,0,0,car,0 days 0 days 00:00:00.560000,0 days 1:44:32.560000,3274.7869333333347
2023-05-28 13:46:33.392,10769.0,263.0,7,100.0,0,0,car,0 days 0 days 00:00:00.560000,0 days 1:44:32.560000,3272.786322222224
2023-05-28 13:49:18.672,10769.0,263.0,7,100.0,0,0,car,0 days 0 days 00:00:00.560000,0 days 1:44:32.560000,3280.7887666666666
2023-05-28 13:47:56.032,10769.0,263.0,7,100.0,0,0,car,0 days 0 days 00:00:00.560000,0 days 1:44:32.560000,3276.7875444444453
2023-05-28 13:48:37.352,10769.0,263.0,7,100.0,0,0,car,0 days 0 days 00:00:00.560000,0 days 1:44:32.560000,3278.788155555556
2023-05-28 13:47:56.272,10459.0,261.0,6,98.0,0,0,car,0 days 0 days 00:00:00.800000,0 days 1:44:32.800000,3276.8049444444455
2023-05-28 13:50:00.232,10459.0,261.0,6,98.0,0,0,car,0 days 0 days 00:00:00.800000,0 days 1:44:32.800000,3282.806777777778
2023-05-28 13:46:33.632,10459.0,261.0,6,98.0,0,0,car,0 days 0 days 00:00:00.800000,0 days 1:44:32.800000,3272.803722222224
2023-05-28 13:48:37.592,10459.0,261.0,6,98.0,0,0,car,0 days 0 days 00:00:00.800000,0 days 1:44:32.800000,3278.805555555556
2023-05-28 13:49:18.912,10459.0,261.0,6,98.0,0,0,car,0 days 0 days 00:00:00.800000,0 days 1:44:32.800000,3280.8061666666667
2023-05-28 13:47:14.952,10459.0,261.0,6,98.0,0,0,car,0 days 0 days 00:00:00.800000,0 days 1:44:32.800000,3274.804333333335
2023-05-28 13:49:19.072,11047.0,159.0,5,62.0,0,0,car,0 days 0 days 00:00:00.960000,0 days 1:44:32.960000,3280.8132333333333
2023-05-28 13:46:33.792,11047.0,159.0,5,62.0,0,0,car,0 days 0 days 00:00:00.960000,0 days 1:44:32.960000,3272.810788888891
2023-05-28 13:47:15.112,11047.0,159.0,5,62.0,0,0,car,0 days 0 days 00:00:00.960000,0 days 1:44:32.960000,3274.8114000000014
2023-05-28 13:50:00.392,11047.0,159.0,5,62.0,0,0,car,0 days 0 days 00:00:00.960000,0 days 1:44:32.960000,3282.813844444444
2023-05-28 13:47:56.432,11047.0,159.0,5,62.0,0,0,car,0 days 0 days 00:00:00.960000,0 days 1:44:32.960000,3276.812011111112
2023-05-28 13:48:37.752,11047.0,159.0,5,62.0,0,0,car,0 days 0 days 00:00:00.960000,0 days 1:44:32.960000,3278.8126222222227
2023-05-28 13:49:19.392,9297.0,123.0,4,27.0,1,0,car,0 days 0 days 00:00:01.280000,0 days 1:44:33.280000,3280.8241666666668
2023-05-28 13:50:00.712,9297.0,123.0,4,27.0,1,0,car,0 days 0 days 00:00:01.280000,0 days 1:44:33.280000,3282.8247777777774
2023-05-28 13:47:56.752,9297.0,123.0,4,27.0,1,0,car,0 days 0 days 00:00:01.280000,0 days 1:44:33.280000,3276.8229444444455
2023-05-28 13:47:15.432,9297.0,123.0,4,27.0,1,0,car,0 days 0 days 00:00:01.280000,0 days 1:44:33.280000,3274.822333333335
2023-05-28 13:48:38.072,9297.0,123.0,4,27.0,1,0,car,0 days 0 days 00:00:01.280000,0 days 1:44:33.280000,3278.823555555556
2023-05-28 13:46:34.112,9297.0,123.0,4,27.0,1,0,car,0 days 0 days 00:00:01.280000,0 days 1:44:33.280000,3272.8217222222243
2023-05-28 13:47:15.512,11363.0,267.0,8,98.0,0,0,car,0 days 0 days 00:00:01.360000,0 days 1:44:33.360000,3274.828266666668
2023-05-28 13:50:00.792,11363.0,267.0,8,98.0,0,0,car,0 days 0 days 00:00:01.360000,0 days 1:44:33.360000,3282.8307111111108
2023-05-28 13:48:38.152,11363.0,267.0,8,98.0,0,0,car,0 days 0 days 00:00:01.360000,0 days 1:44:33.360000,3278.8294888888895
2023-05-28 13:46:34.192,11363.0,267.0,8,98.0,0,0,car,0 days 0 days 00:00:01.360000,0 days 1:44:33.360000,3272.8276555555576
2023-05-28 13:47:56.832,11363.0,267.0,8,98.0,0,0,car,0 days 0 days 00:00:01.360000,0 days 1:44:33.360000,3276.828877777779
2023-05-28 13:49:19.472,11363.0,267.0,8,98.0,0,0,car,0 days 0 days 00:00:01.360000,0 days 1:44:33.360000,3280.8301
2023-05-28 13:46:34.512,6034.0,115.0,3,0.0,1,0,car,0 days 0 days 00:00:01.680000,0 days 1:44:33.680000,3272.83787777778
2023-05-28 13:50:01.112,6034.0,115.0,3,0.0,1,0,car,0 days 0 days 00:00:01.680000,0 days 1:44:33.680000,3282.840933333333
2023-05-28 13:48:38.472,6034.0,115.0,3,0.0,1,0,car,0 days 0 days 00:00:01.680000,0 days 1:44:33.680000,3278.8397111111117
2023-05-28 13:47:15.832,6034.0,115.0,3,0.0,1,0,car,0 days 0 days 00:00:01.680000,0 days 1:44:33.680000,3274.8384888888904
2023-05-28 13:49:19.792,6034.0,115.0,3,0.0,1,0,car,0 days 0 days 00:00:01.680000,0 days 1:44:33.680000,3280.8403222222223
2023-05-28 13:47:57.152,6034.0,115.0,3,0.0,1,0,car,0 days 0 days 00:00:01.680000,0 days 1:44:33.680000,3276.839100000001
2023-05-28 13:46:34.592,10613.0,123.0,5,28.0,0,0,car,0 days 0 days 00:00:01.760000,0 days 1:44:33.760000,3272.840611111113
2023-05-28 13:48:38.552,10613.0,123.0,5,28.0,0,0,car,0 days 0 days 00:00:01.760000,0 days 1:44:33.760000,3278.842444444445
2023-05-28 13:47:15.912,10613.0,123.0,5,28.0,0,0,car,0 days 0 days 00:00:01.760000,0 days 1:44:33.760000,3274.8412222222237
2023-05-28 13:49:19.872,10613.0,123.0,5,28.0,0,0,car,0 days 0 days 00:00:01.760000,0 days 1:44:33.760000,3280.8430555555556
2023-05-28 13:50:01.192,10613.0,123.0,5,28.0,0,0,car,0 days 0 days 00:00:01.760000,0 days 1:44:33.760000,3282.843666666666
2023-05-28 13:47:57.232,10613.0,123.0,5,28.0,0,0,car,0 days 0 days 00:00:01.760000,0 days 1:44:33.760000,3276.8418333333343
2023-05-28 13:47:15.992,8995.0,133.0,6,15.0,1,0,car,0 days 0 days 00:00:01.840000,0 days 1:44:33.840000,3274.8441777777794
2023-05-28 13:46:34.672,8995.0,133.0,6,15.0,1,0,car,0 days 0 days 00:00:01.840000,0 days 1:44:33.840000,3272.8435666666687
2023-05-28 13:49:19.952,8995.0,133.0,6,15.0,1,0,car,0 days 0 days 00:00:01.840000,0 days 1:44:33.840000,3280.8460111111112
2023-05-28 13:48:38.632,8995.0,133.0,6,15.0,1,0,car,0 days 0 days 00:00:01.840000,0 days 1:44:33.840000,3278.8454000000006
2023-05-28 13:47:57.312,8995.0,133.0,6,15.0,1,0,car,0 days 0 days 00:00:01.840000,0 days 1:44:33.840000,3276.84478888889
2023-05-28 13:50:01.272,8995.0,133.0,6,15.0,1,0,car,0 days 0 days 00:00:01.840000,0 days 1:44:33.840000,3282.846622222222
2023-05-28 13:50:01.592,8235.0,120.0,2,0.0,1,0,car,0 days 0 days 00:00:02.160000,0 days 1:44:34.160000,3282.866622222222
2023-05-28 13:47:57.632,8235.0,120.0,2,0.0,1,0,car,0 days 0 days 00:00:02.160000,0 days 1:44:34.160000,3276.86478888889
2023-05-28 13:46:34.992,8235.0,120.0,2,0.0,1,0,car,0 days 0 days 00:00:02.160000,0 days 1:44:34.160000,3272.8635666666687
2023-05-28 13:47:16.312,8235.0,120.0,2,0.0,1,0,car,0 days 0 days 00:00:02.160000,0 days 1:44:34.160000,3274.8641777777793
2023-05-28 13:48:38.952,8235.0,120.0,2,0.0,1,0,car,0 days 0 days 00:00:02.160000,0 days 1:44:34.160000,3278.8654000000006
2023-05-28 13:49:20.272,8235.0,120.0,2,0.0,1,0,car,0 days 0 days 00:00:02.160000,0 days 1:44:34.160000,3280.866011111111
2023-05-28 13:47:16.352,10520.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:02.200000,0 days 1:44:34.200000,3274.8671000000018
2023-05-28 13:50:01.632,10520.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:02.200000,0 days 1:44:34.200000,3282.8695444444443
2023-05-28 13:48:38.992,10520.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:02.200000,0 days 1:44:34.200000,3278.868322222223
2023-05-28 13:49:20.312,10520.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:02.200000,0 days 1:44:34.200000,3280.8689333333336
2023-05-28 13:46:35.032,10520.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:02.200000,0 days 1:44:34.200000,3272.866488888891
2023-05-28 13:47:57.672,10520.0,263.0,6,98.0,0,0,car,0 days 0 days 00:00:02.200000,0 days 1:44:34.200000,3276.8677111111124
2023-05-28 13:49:20.472,10391.0,274.0,8,95.0,0,0,car,0 days 0 days 00:00:02.360000,0 days 1:44:34.360000,3280.8811111111113
2023-05-28 13:47:16.512,10391.0,274.0,8,95.0,0,0,car,0 days 0 days 00:00:02.360000,0 days 1:44:34.360000,3274.8792777777794
2023-05-28 13:47:57.832,10391.0,274.0,8,95.0,0,0,car,0 days 0 days 00:00:02.360000,0 days 1:44:34.360000,3276.87988888889
2023-05-28 13:46:35.192,10391.0,274.0,8,95.0,0,0,car,0 days 0 days 00:00:02.360000,0 days 1:44:34.360000,3272.878666666669
2023-05-28 13:50:01.792,10391.0,274.0,8,95.0,0,0,car,0 days 0 days 00:00:02.360000,0 days 1:44:34.360000,3282.881722222222
2023-05-28 13:48:39.152,10391.0,274.0,8,95.0,0,0,car,0 days 0 days 00:00:02.360000,0 days 1:44:34.360000,3278.8805000000007
2023-05-28 13:47:16.592,10088.0,147.0,6,8.0,1,0,car,0 days 0 days 00:00:02.440000,0 days 1:44:34.440000,3274.882544444446
2023-05-28 13:48:39.232,10088.0,147.0,6,8.0,1,0,car,0 days 0 days 00:00:02.440000,0 days 1:44:34.440000,3278.8837666666673
2023-05-28 13:47:57.912,10088.0,147.0,6,8.0,1,0,car,0 days 0 days 00:00:02.440000,0 days 1:44:34.440000,3276.8831555555566
2023-05-28 13:50:01.872,10088.0,147.0,6,8.0,1,0,car,0 days 0 days 00:00:02.440000,0 days 1:44:34.440000,3282.8849888888885
2023-05-28 13:46:35.272,10088.0,147.0,6,8.0,1,0,car,0 days 0 days 00:00:02.440000,0 days 1:44:34.440000,3272.8819333333354
2023-05-28 13:49:20.552,10088.0,147.0,6,8.0,1,0,car,0 days 0 days 00:00:02.440000,0 days 1:44:34.440000,3280.884377777778
2023-05-28 13:47:16.232,10295.0,260.0,6,96.0,0,0,car,0 days 0 days 00:00:02.80000,0 days 1:44:34.80000,3274.8615111111126
2023-05-28 13:48:38.872,10295.0,260.0,6,96.0,0,0,car,0 days 0 days 00:00:02.80000,0 days 1:44:34.80000,3278.862733333334
2023-05-28 13:46:34.912,10295.0,260.0,6,96.0,0,0,car,0 days 0 days 00:00:02.80000,0 days 1:44:34.80000,3272.860900000002
2023-05-28 13:50:01.512,10295.0,260.0,6,96.0,0,0,car,0 days 0 days 00:00:02.80000,0 days 1:44:34.80000,3282.863955555555
2023-05-28 13:47:57.552,10295.0,260.0,6,96.0,0,0,car,0 days 0 days 00:00:02.80000,0 days 1:44:34.80000,3276.862122222223
2023-05-28 13:49:20.192,10295.0,260.0,6,96.0,0,0,car,0 days 0 days 00:00:02.80000,0 days 1:44:34.80000,3280.8633444444445
2023-05-28 13:47:58.312,10146.0,163.0,5,26.0,1,0,car,0 days 0 days 00:00:02.840000,0 days 1:44:34.840000,3276.9012666666677
2023-05-28 13:47:16.992,10146.0,163.0,5,26.0,1,0,car,0 days 0 days 00:00:02.840000,0 days 1:44:34.840000,3274.900655555557
2023-05-28 13:49:20.952,10146.0,163.0,5,26.0,1,0,car,0 days 0 days 00:00:02.840000,0 days 1:44:34.840000,3280.902488888889
2023-05-28 13:46:35.672,10146.0,163.0,5,26.0,1,0,car,0 days 0 days 00:00:02.840000,0 days 1:44:34.840000,3272.9000444444464
2023-05-28 13:50:02.272,10146.0,163.0,5,26.0,1,0,car,0 days 0 days 00:00:02.840000,0 days 1:44:34.840000,3282.9030999999995
2023-05-28 13:48:39.632,10146.0,163.0,5,26.0,1,0,car,0 days 0 days 00:00:02.840000,0 days 1:44:34.840000,3278.9018777777783
2023-05-28 13:47:17.392,7028.0,93.0,4,0.0,1,0,car,0 days 0 days 00:00:03.240000,0 days 1:44:35.240000,3274.91098888889
2023-05-28 13:49:21.352,7028.0,93.0,4,0.0,1,0,car,0 days 0 days 00:00:03.240000,0 days 1:44:35.240000,3280.912822222222
2023-05-28 13:46:36.072,7028.0,93.0,4,0.0,1,0,car,0 days 0 days 00:00:03.240000,0 days 1:44:35.240000,3272.9103777777796
2023-05-28 13:48:40.032,7028.0,93.0,4,0.0,1,0,car,0 days 0 days 00:00:03.240000,0 days 1:44:35.240000,3278.912211111111
2023-05-28 13:50:02.672,7028.0,93.0,4,0.0,1,0,car,0 days 0 days 00:00:03.240000,0 days 1:44:35.240000,3282.9134333333327
2023-05-28 13:47:58.712,7028.0,93.0,4,0.0,1,0,car,0 days 0 days 00:00:03.240000,0 days 1:44:35.240000,3276.911600000001
